,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_Status,Shift,Line
2324,,64.1474533796822,42.90965888471298,53.36122902945572,37.28546300572182,48.78069586418002,48.88887285927284,,,39.929691351474744,Operational,Morning,Line A
2325,41.16276701813158,54.378721449493554,63.42035330975729,,55.03670773462173,57.5808001029734,58.305051886334915,40.46475274163362,42.22989769795096,,Maintenance,Evening,Line C
2326,69.28633800893965,55.081929391719044,54.63315720385017,53.66235753183739,36.79206596380501,69.38190470777039,54.7918753078696,,32.34478711084198,57.79643852361518,Faulty,Morning,Line C
2327,46.437875498723734,36.772170252737624,40.46236334128203,37.351057915466335,37.18215804885389,,46.13237211268349,53.34069362161387,66.75975871068005,48.70496286372663,Maintenance,,
2328,,47.580417884521836,,49.1406052750317,65.29330653691702,,31.61730265602611,51.095822504383584,52.97001294264729,60.80355801273644,Maintenance,Evening,
2329,68.19636571611568,59.07725519708699,54.40479797387217,56.761882715783464,48.31993193550433,35.37122163192571,50.414960862228604,53.65290327458906,37.96342374088077,63.26621639499942,Operational,Night,Line C
2330,60.054110154824315,36.282385847121304,63.65832288789875,46.916856307901526,,60.79277692746526,49.48945587239942,68.9918532083687,41.47111956113249,32.683424760273454,Maintenance,,Line C
2331,47.19561718833859,,40.728570144644564,36.69899617200121,52.28927402702754,,53.066926996134136,46.59376948771823,54.944664883523735,36.16171196075398,Faulty,Evening,Line B
2332,62.98163151443904,,57.63522667904823,,,58.82257509608076,35.74933224855674,36.29862257240107,69.63999235988435,61.11853368796625,Operational,Morning,Line A
2333,,46.29785969392089,51.02428664078008,55.273547467523635,,,41.03915302119951,52.13862232828949,,39.05136507633148,Operational,Night,
2334,53.935720111545926,49.04840648514385,59.37206270581685,45.75088589917158,,54.23553396035471,,43.41872274443315,43.81545609620585,47.90297893704447,Operational,Morning,Line A
2335,67.72436543295902,36.23211175042843,62.95507582117459,57.37786756289917,65.66978847369992,81.36686048322272,64.31453020787855,59.25666947907861,36.875036483749824,38.137777384889574,Faulty,Morning,Line B
2336,53.601901843652215,33.01923852080435,56.154392512912196,28.650781092389884,61.52233385564615,46.782996880664015,51.26596945470189,42.51627703579518,31.014735897774276,62.34695279194262,Maintenance,Morning,Line B
2337,63.35701394954714,46.48512234796302,56.61929564734008,46.091085797895964,52.88489844266246,57.5913919892011,,63.40969613409345,55.18880675705336,50.280846170385956,Operational,,
2338,42.385810321225776,,58.100513967250166,34.98173481085881,61.058073034127965,47.18856273985467,41.8139409559211,39.01275823218533,56.74367785648387,49.85358646196682,Maintenance,Morning,Line C
2339,65.8876522322982,37.369243494740786,44.21836376938137,49.077788418725866,,50.06118664141803,53.19500766415519,54.8448423912974,65.06167130884461,36.965275712184194,Faulty,Morning,Line B
2340,53.37760319935311,43.53057180411834,54.30013380023585,54.31332186353047,,40.98847657365913,55.116430634695746,50.234045107441304,47.803781592683954,56.579868297749734,,Morning,
2341,57.317184758621316,,41.479468623575,37.380810231623585,50.33454120201485,35.76839722851435,50.99428458229034,62.16836791424439,46.46540229713716,44.637957194598364,Faulty,,
2342,69.97844773627145,65.09701819187646,42.35402129444586,,,52.03660422726178,,50.872298924194205,52.37234875631017,56.88662295146416,Operational,,
2343,61.899197160476675,59.36899194304106,55.380847863116394,34.413001946060916,45.11862275941574,58.19421207205271,,58.26128633822952,68.87166061671248,38.230367949406755,Operational,Morning,Line C
2344,,,59.353498192747324,49.587792566318825,71.27004538892996,51.300869362617384,43.5948577564402,54.198746227917674,53.2394278071827,61.38097094110448,Maintenance,Morning,Line A
2345,54.48052798604925,74.75064639169304,48.885958645977276,,43.96113949946945,50.85668338354177,52.31059121082954,52.81210529955878,,,Maintenance,Evening,Line A
2346,41.18334871917645,46.24826275164444,61.41537660235113,63.567996854914796,49.23035463559565,,49.18826389683209,,59.989678353166205,55.507426915325475,Operational,Night,Line C
2347,59.626849170525695,65.40566611341313,38.4713379845288,46.079601313028775,44.71278367163184,55.87114397070983,51.60110890639597,57.56311290689408,44.931126501327775,63.71952050679156,Faulty,Evening,Line B
2348,49.30666291850698,56.94545551958183,61.954064989229394,61.15124315494968,53.60828408401797,58.193469063825454,67.41660663972287,,42.7035359793842,55.83050730963885,Faulty,Night,Line A
2349,49.6271878198041,26.51998865595656,54.61998023703093,51.16650650015607,61.564177714974385,42.49906342511694,,51.686808594105095,,50.93832945385569,Operational,Morning,Line C
2350,50.20708683685403,39.31273045793674,,46.51594170495585,,53.79325364030614,47.22002878254805,67.23884876422765,47.310923237849906,55.57786723886163,,,Line A
2351,48.33078666410718,66.31152515028003,50.86859775813611,51.16414227890674,48.601296412272866,,61.99537838647909,,50.28076181116171,67.01325106456653,Faulty,Evening,Line B
2352,58.72985641342569,45.61818880802651,36.19651646266062,,,55.97200370631427,63.59137683302019,,45.6084466605319,,Operational,,Line B
2353,36.612007884205546,43.721812540466814,53.66612244294021,57.71394434890316,40.516458933783255,41.907240806127604,32.20176824676566,52.143522082769955,42.67861098029262,66.63031378211848,,Evening,Line B
2354,54.09808799649595,48.28554256543225,43.58887572455548,,36.32128223054569,43.77859045427865,43.01097117975695,40.00828157154005,53.77094727442344,55.14265592414859,Maintenance,,Line C
2355,45.41367602698272,69.35152268265317,32.53270633483908,50.581638989722634,,44.49299118032744,,49.93040117087642,47.744721726782714,46.081234728874406,Faulty,Evening,Line C
2356,37.01280365010625,33.81888182189501,,45.979038955034696,48.029631397231725,48.913782021104915,44.77497658117182,47.875925761817946,,,Faulty,Evening,Line A
2357,,46.29019290534659,,42.59418459795097,50.24641566637947,48.97765790116988,45.4053960962479,47.16524008445688,42.801864490067295,54.0172563772616,Faulty,,Line C
2358,70.55192742590714,41.25158722766781,53.939632237346046,50.4494895702071,56.686297581325896,56.967929604960716,,49.601794238849,45.65549800351553,42.350396468913644,,Morning,Line C
2359,49.031543390482156,37.154111685823196,44.061440098825315,61.068536244725685,50.98512221079691,58.9266441893555,64.69643886658424,,52.073258341936416,46.981541058472445,Maintenance,Morning,Line C
2360,41.87394239524394,40.47031740667595,58.431503725964916,52.08627280485648,68.46603072081052,59.720520129238906,42.68787010463632,58.403421802267715,46.949244608977445,62.16859709129001,Operational,Morning,Line A
2361,45.136661227569796,39.475740397573276,42.0424492293859,42.55335097585086,41.59748235381336,44.27391724394893,58.56691870325238,67.96044208266184,,62.63513042833149,Maintenance,Evening,Line C
2362,45.22296284025571,53.47882531202234,,,29.946876031839373,,52.57256047029337,51.910076342954675,42.65089849367071,55.49526674429644,,Morning,Line B
2363,53.91081509416717,47.9004721635888,,49.043958534344945,55.28777158908762,48.7412067260591,52.16701991109541,55.747229410752624,46.02087426381965,37.661634137458044,,,Line C
2364,52.76079005548154,61.893913786129296,,53.18142314696372,49.578238935033596,57.39118652773201,48.14064583862063,45.46101218873138,61.05298252874866,44.69461681707318,,Night,Line C
2365,58.89470946451749,61.05935461957709,55.668169320620606,37.507644804273674,,47.98000002941383,45.04000744664687,,57.692063474975484,45.41447339868802,Operational,Morning,
2366,,47.58941066168013,61.63871045544312,47.42899382189413,37.65594342238255,34.265651610094864,53.627295665659695,42.39318260114098,56.68724505272478,36.687800114928685,Maintenance,Night,Line A
2367,44.61087833389392,36.69431150479852,,56.4884754062465,53.386251576366,,42.54236255889334,52.34313988611554,33.12258591875636,,,Night,Line C
2368,65.1690535333588,48.20044450819625,35.114553609680485,43.92590752323865,43.69307674322424,71.40308779836562,66.65679080513895,57.309354341015776,46.56924069258602,,Maintenance,,Line C
2369,38.665403609495414,60.76575315244259,,48.48654265350719,,45.5277887053615,37.349144019017665,,49.14757070860541,56.01780603298668,,Morning,Line C
2370,,,48.56620495160025,65.69634504577714,,43.00217255795404,40.44982296460522,44.71919359896654,42.61585295197122,,Faulty,Evening,Line C
2371,50.784345071976,52.79237754275351,41.591871984402175,49.29166092474745,29.443002260437833,51.450063173613664,61.75440644955865,35.7525409065382,54.83428230647461,43.889856482394364,Maintenance,Night,Line B
2372,58.02501153693369,51.58647451212279,54.047041126604405,50.64823898755441,63.283318063843524,,42.94576285997549,,46.31118957033951,51.62399906519589,Faulty,Night,Line C
2373,,43.231892644536856,51.992722127484456,50.55789628616554,60.63955845045847,45.85044120867187,30.19146152504693,46.36129201536687,,54.15671974096576,Maintenance,Evening,Line A
2374,33.26102071651212,,46.37665541725137,65.43950604761145,39.271098842850826,50.12404983146586,55.79976576957259,64.84060553220698,57.777947517214095,60.93906951632465,Operational,Morning,Line B
2375,58.643070588515414,37.90877028603861,,,40.4349971032598,44.202401232759776,41.96807704872944,57.72622985968033,,46.79154105664903,Operational,Night,Line B
2376,,49.326057468062075,44.32411645015251,52.43339565264162,38.57032801354549,51.77906259506201,45.610492295011795,37.50703074264854,,38.229796119773056,,Evening,Line A
2377,47.93600942559458,51.209954343635005,52.69823632377181,,,60.58402908095175,45.57774473991847,54.50149760059732,48.35844566506183,53.75621231703042,Maintenance,Night,Line C
2378,,53.93634876574566,49.92611130119676,58.13840570650689,,32.301086641094216,,,48.4544118011226,50.920622955465625,Faulty,Night,Line C
2379,39.46363385953613,50.655537251502786,39.77187355927303,,,54.45097257842146,55.5184758064251,,,49.933354996097385,Operational,,Line C
2380,48.03218166617264,34.67817583918544,50.159837667221986,47.495727825632386,55.11525672117887,50.81247076239802,44.50679469716747,59.257624504569776,27.787664992248757,49.3573487157039,Maintenance,Night,
2381,32.36749068008064,,55.248137030093496,37.25802519559197,35.76282181296065,73.81944983415625,36.40710948579836,66.50520903087974,48.27797835420739,,Faulty,Evening,Line B
2382,,,,44.8975021027147,58.468697346842525,52.87994312427,61.01917830641383,55.151119544317794,68.08224009149149,51.7858859883365,Operational,Evening,Line C
2383,,,48.57511148273442,58.480871588009244,52.37041223863026,57.88180009145144,59.4449985362416,54.28454681560328,,,Operational,Night,Line A
2384,44.496464121801786,58.433834529907315,,30.595697744916396,44.32136852748585,50.2362060241465,41.20725537919322,41.77480355818317,54.749198737938045,65.81375969171434,Maintenance,Night,Line A
2385,29.68176443677859,48.29523851018304,54.63280341790388,57.802139722002416,53.19127343069039,67.61402549936115,,63.119927903920974,43.53632329654031,50.5798294658885,Maintenance,Morning,
2386,37.87284924201149,59.008644405489946,48.79557137358824,,46.866313687149265,55.86428501659016,53.97433973855752,,,49.722312696586485,Maintenance,Morning,Line A
2387,56.59573957406657,68.62895553113847,53.02990856665729,,33.87149065235832,70.12955849433982,,49.5039548884122,48.35303952542075,38.928002021410016,Faulty,,Line C
2388,41.78713204279829,69.10435632133414,40.109955617139875,39.91732242133655,42.97779513924421,38.01819247038728,50.1530657484551,60.88910512665239,43.895076737279666,36.26675720239179,Faulty,Morning,Line C
2389,,49.44225662320187,60.02724550081625,45.4549170069773,,48.50469635456731,,46.074383226424104,44.453558919539915,31.496223151181585,Maintenance,Morning,
2390,44.34612790879883,57.15223268081752,58.50245519368886,45.288869764086996,62.99485998181762,49.71295928299645,,33.47615943545745,62.18257922619726,46.269962747389265,Maintenance,Evening,Line B
2391,37.859354769274205,27.407238285644652,,54.04750858996361,43.02308855953795,39.467548398661286,44.506242313932724,,36.070183823248094,,Maintenance,Night,
2392,62.107577396175905,54.941762894237534,51.79127813778956,43.51553864583751,50.30504814500428,44.621709315466994,,39.1994252469826,57.84095596372499,49.39593867783864,Operational,Morning,Line B
2393,,51.51673185801404,54.40918827808359,,45.18342548945426,41.84719670608878,35.86030866592886,,,33.96960515564522,Maintenance,Morning,Line C
2394,36.1771409586397,60.42139892635177,52.24179484853792,45.48163271796479,72.7157445890456,,,48.88533917220584,,51.08953717270807,Faulty,Morning,Line A
2395,,50.954604675588286,,28.08014701475586,69.44048293801899,53.112075941727724,56.719877401364954,38.344706104236884,56.90617522145618,,Operational,Night,Line C
2396,52.535682281378456,49.90628441479235,,47.83793082216674,44.8797048574072,55.71995637392684,41.50124074882598,55.64650721503557,,,Maintenance,Evening,Line A
2397,56.16044397012817,42.96203280013956,,55.52994157671368,47.29049326623056,61.617832013557894,50.777843419771145,61.0227652658535,67.93464924877179,47.58698978298688,Faulty,Night,
2398,,,39.67185590491802,48.045403426135714,36.37399720250537,40.6239222035269,55.91432599321068,44.863509845511615,57.105140871218616,52.99411938017487,Operational,Evening,Line A
2399,68.51154062019116,55.243372855760455,61.14218070279314,54.018846631275466,53.11393501078073,,56.68797465865265,52.10063612957428,52.056546659297176,,Operational,,Line C
2400,43.28626480540115,42.86200533861302,,68.64413663859997,40.71117541589834,43.31005567560296,,55.335199931423965,56.764281053209224,58.96601294853057,Faulty,Night,Line C
2401,47.59267838255924,53.29969924990186,52.521921506980924,41.415083997545395,53.150909432157036,62.37710696149668,46.658667611566386,51.525692487409344,52.06708916010856,47.15335449564729,Faulty,Evening,Line B
2402,56.76901237694358,,63.326455186959336,56.262055616322456,40.632313993271055,,51.681014612615954,42.77052482764948,61.04554524991191,54.94671519448025,Operational,Morning,Line B
2403,,44.74339682756146,52.79097337221544,,,51.579793727052596,,52.706448862599636,50.07463839125033,,,Morning,Line A
2404,59.19560546862825,58.37853794767805,47.10262913147639,48.014186766081764,57.262639375953455,47.993368568881934,30.690917994798454,54.869365573999275,41.867406792614915,,,,
2405,64.57870567951475,48.66021525991202,50.017349358738734,55.096672754635975,55.05333943874032,40.808022326222165,49.397014844656255,50.361525279258274,52.72026896628827,52.892219409166195,Operational,Evening,Line B
2406,75.87441228777458,38.24140229412755,59.80091620197956,61.83375805833059,,43.49684605126925,66.64668030267626,28.080171352598022,43.16733302782173,61.71682197222811,Operational,Morning,Line C
2407,46.29888396577482,65.96464524800186,34.881952553215996,38.87898106051992,44.68361829873025,54.173992775365285,47.779798496199774,45.09600747437579,,65.1344497538915,Operational,,Line C
2408,45.85620234292445,32.90232192670338,28.425161708126204,52.39290114780356,,50.629977855785455,49.290918929192415,41.95457385305917,56.54979793913839,66.7818537889891,Maintenance,,Line A
2409,27.83122322664444,49.224988112122844,40.296516505864,35.095340059461485,38.70024129215584,53.796728556844045,,64.602877611748,50.08781547145461,,Faulty,Evening,
2410,47.618304576240284,36.13620927784216,,55.80559058406495,51.9418090559442,55.875655954353306,46.42507152728272,,45.865971017098886,61.16682832742247,Maintenance,Evening,Line C
2411,53.446389394715425,,52.12093044176097,,,,49.983873276054915,47.615091429492004,,57.07913339053505,Maintenance,,Line B
2412,,,40.980318616216465,48.158374604578036,63.48927506119083,47.49823370753086,,32.39280686751354,65.13541435602296,55.6902814598146,Maintenance,Evening,Line A
2413,,59.61688051929375,,50.845906337475355,64.88601941951994,,55.87525290063994,58.70550717200511,56.429313324226435,48.718308297335064,Maintenance,,
2414,49.6611615718608,57.77640437975942,57.760028599347265,,,55.966056135920546,45.53766633215553,44.188504889280985,,44.25814931983625,,Morning,Line A
2415,49.79298996883138,63.79023240971291,62.205702923450886,53.01788830797184,47.0386042016629,48.76621089656496,58.676601410556145,49.635007225538345,44.41717606989736,,Operational,Evening,Line B
2416,51.816001391292815,44.22744179008254,54.78940188932631,59.712184131925085,39.9232693521224,,47.533166324115875,54.52287165783476,56.320083228598584,44.48526088720514,Operational,,Line A
2417,35.07248824093975,60.31798754599401,,52.711842050438776,48.68019101269318,51.62443905204075,66.51233971706858,,,59.83906155332924,Operational,,Line C
2418,48.437522273223536,60.47854513712552,59.572630761791636,64.09744807198163,52.84964915162697,41.10423515044976,59.276494887096206,,,45.23776119295038,Maintenance,,Line B
2419,60.06335569105129,66.03369492007377,38.04647441300366,56.219522424789304,,,,41.668622198104394,,42.18259527775466,,,
2420,39.722260820861464,,36.74115923046311,,42.86750871916028,53.75613877145658,,,47.64555542126491,47.37572404307686,Maintenance,Evening,Line B
2421,41.629250125886344,41.870053405900634,,,,46.76470938438799,55.99132101374892,,50.124807054859396,53.429843413591065,Operational,,Line C
2422,30.95268781376005,39.256720271382626,49.082101531872084,55.14146907634304,51.824993111127,55.604542529498076,39.20627487359346,34.112496502719736,50.8450580575679,,Faulty,Evening,
2423,,59.322783548263736,51.89099556766851,,43.019684953590364,56.20921556889165,,37.85443357677309,30.521762668990526,68.8180183264015,,Morning,Line B
2424,37.77520774682442,55.27696503300123,65.10692932338173,51.47597568833156,43.99563323532795,35.739509583042874,35.5998946367997,53.76694848676386,,46.04540903295471,Faulty,,Line B
2425,44.44279537850636,56.97481090811186,43.14052746095253,52.74482907628421,50.41801450085513,45.90531941421944,49.844618412634794,,56.045329441009564,,Faulty,Night,Line B
2426,40.81305639079939,60.95936147607574,56.39020475468985,35.00403903440632,55.397907333711,44.86725863205323,34.54196323674384,51.297757323276194,55.3904259106261,51.516080686445626,Operational,Evening,Line A
2427,48.908614151542444,46.69414661541668,74.66588009341557,38.174306114713545,,50.15422970888984,41.45533493732968,49.51600949371421,36.07067362411382,44.04509593193146,Faulty,Night,Line B
2428,49.530656741643945,34.488829414008705,,,35.48279041986447,39.1958226417163,71.75954161835486,,54.3612308876979,,Faulty,Evening,Line A
2429,46.498718284824385,56.03930928680333,55.548187148389204,43.19303580838209,36.42175993366706,56.22140973700639,55.523771930093446,,,45.54170519024465,Maintenance,Evening,
2430,41.72962434965212,,55.190327410915174,53.09250269552434,,,65.81881124758253,46.576191446613755,,36.813440907821324,Faulty,Evening,
2431,48.06144843702716,55.32237736851517,,,,52.76913195799703,45.53704888485681,,59.70248514668155,59.51070351738909,Operational,Morning,Line C
2432,39.22987299151227,57.23095887153481,56.50383691395842,38.86191114985806,55.40456804789177,39.504535405181926,25.707070323265114,48.3989758630795,52.57814705254989,48.849291951168865,Maintenance,Night,Line B
2433,78.67106817187974,53.78851229234974,51.471418192987,54.295913033140906,,59.29479062093539,,53.15171703892491,43.758797771330606,34.35669673550907,,Evening,Line C
2434,44.986139109227096,52.82633856259892,45.55300520255054,52.917271670673706,47.67638123143695,54.305794846265236,40.23175874124686,51.92890011885081,,,Maintenance,Night,Line C
2435,48.34845876971625,,35.414235921540175,51.19392250394199,,73.00030685144452,45.070670175533124,43.67999395395687,38.33307804060733,61.405163348462196,Operational,,Line B
2436,41.32585670760925,46.2940356822465,31.510621226287448,58.83971842678526,61.58258280778026,58.45775063584365,33.946747186462815,56.07151040779306,33.27329615275999,50.58040302064241,Faulty,Morning,Line B
2437,52.05077579983797,,55.34636532637468,49.91966396440728,30.375704872714476,55.35121008799532,50.97608141127748,40.97380208628767,34.30602578863391,65.40022185924359,,Morning,Line C
2438,62.31300538290682,57.05957407307454,43.23700088765297,24.830044477884826,57.64679175435235,53.66686773855075,46.25337690927823,61.24806306697876,58.479975339628496,51.760954882308496,Faulty,Evening,Line B
2439,50.35058417871114,50.50967717599681,56.799398728347455,41.42523653457012,54.25983121785037,40.794090555304095,,55.321285715752346,43.1177173836107,50.8059582402975,Operational,Night,Line B
2440,,65.04112837700796,66.2287598447121,56.96223682562848,65.56656567654578,51.517959488725005,57.63512567174797,62.24724521909756,49.94256404484083,50.711038573173454,Operational,Morning,Line A
2441,59.33656601428898,56.46497965595993,,28.13170628728531,48.244719374029515,29.03085820774821,40.089826638944515,41.25713042799616,44.31357689059874,58.20438144163541,Maintenance,,Line C
2442,60.3767954073026,,56.32506976061805,56.56120456368646,25.03170008779076,,,55.0913947567154,29.06891852680303,48.195614646493006,Operational,Night,Line A
2443,,38.82242051683688,59.6171596051322,55.06622169951747,53.8082469583791,56.98001587510532,46.40799912233344,,50.10051572234199,49.874510553838554,Operational,Evening,
2444,43.279689233529226,37.57467885277294,46.63141650710525,46.08052092805733,42.6326901248311,58.520537818100244,,48.284908411087585,61.663397115612526,59.091293525995525,,,Line B
2445,,44.09219422625773,,,47.2412604418346,48.18244189219807,44.241597878019896,46.38186011915475,45.066240725026475,,Faulty,Morning,
2446,58.564135060057914,48.17549997125731,,51.637768711928544,50.547264251100216,50.928045460564284,,,57.60744761635359,50.1838203277102,Maintenance,Evening,Line A
2447,45.529455640339364,48.8117915727092,54.17621516371746,64.99940092536312,36.269524553349555,56.597747586417775,61.267236367786346,,48.188491232687255,39.35482026916961,Operational,Evening,
2448,54.30529611677034,46.416490676444475,48.698609331198746,,,52.290329605981384,52.309267640396556,51.606218250814536,55.72490880452137,,,Evening,Line C
2449,67.00774787540927,37.65205248781481,32.74081551830351,31.913194313914268,29.204118807075645,56.73169814820252,55.513676992826404,,39.43361785294478,57.45461454745501,Maintenance,Morning,Line A
2450,50.56824062149306,51.66586499155859,,42.437182489375566,75.87249135404488,63.31880304275354,44.682940460046396,39.09261942276652,,51.822584435820424,Maintenance,,
2451,60.65615259708311,38.31279088431674,52.85486943199166,34.709849755852105,54.36357593411119,48.924957795419495,69.36679762285763,,63.70608381490105,32.96168664833782,Faulty,Night,
2452,36.72789725593496,,52.50352608451054,38.263011892462664,,52.027676016233805,54.51775385874691,50.39849304150326,48.37780850978447,,Operational,,Line C
2453,51.4583626624197,58.05691473922249,51.42922125689959,39.021237117453154,55.49887681902017,,49.090138619607636,53.05402681893426,30.58581933113357,33.90497876108271,Operational,Morning,
2454,59.09459172497563,43.36253553401056,43.83678010891139,,46.143274028781306,54.1758838164279,49.48878211266956,51.98602950180448,42.98141609757747,,Faulty,Morning,
2455,61.05089086835444,44.32251783885801,59.15318300272151,,57.344816559779375,51.28771318353111,49.66589079902074,53.49729682076366,62.13597562302249,52.36097294215075,Maintenance,Evening,Line B
2456,54.78530830908397,46.31515086423298,,56.403371109296714,50.77708460025006,48.77346327745325,59.77908269273111,,,50.723995994244554,Maintenance,Night,
2457,,65.91308811184675,48.9270605656612,50.435876639417835,,47.356505811362354,55.16405948391149,49.14598248931732,60.1136825719018,57.229805130978235,Faulty,Morning,Line C
2458,58.10227832302433,47.94682355197912,69.25927320502261,54.83911942379472,52.472940534868314,42.39057019433028,49.02928179851446,51.14379760702636,,47.07682854230912,Maintenance,Morning,Line A
2459,48.3419998189699,50.559206609232184,32.372930099583954,,46.22653816920068,,,70.52395492121207,,37.65577827933664,Faulty,,Line B
2460,46.54593048167466,55.95963308831091,,59.87325735453074,49.026490057094044,46.364997556344946,67.52424003916039,50.58670603369637,39.83325623978885,64.75133657032922,Maintenance,Evening,Line B
2461,35.03904508605555,,57.69386758037574,59.10700971024632,54.14012941944691,36.9754391600795,49.41130144757679,47.218314264461284,44.6271098910761,64.1206943080928,Maintenance,,Line A
2462,39.53333941368311,53.161044531064,61.94046983662575,53.814415253190376,62.41118372495374,55.63714722428929,54.29349670492029,53.66834868832147,,,Maintenance,Morning,
2463,,59.54043411463309,61.61742300505766,52.519788109060435,44.516243803656295,34.42282883470362,50.85807099923388,36.510496552820285,35.11012497362074,,Faulty,Morning,Line B
2464,,53.45309556164771,48.40704397438126,,,41.47111874169642,,37.74692326485038,46.70955704757615,38.52748008825348,Faulty,Evening,Line A
2465,48.36257252708785,52.404112136686564,41.73830045610822,54.254086294185846,36.386421287522964,38.87822601603709,48.86782702375231,56.870410918886385,58.673995414892666,66.1239062215756,Faulty,Morning,
2466,,,39.67324470982013,37.46233668008977,52.28572086327525,42.24128500553757,62.3237920001729,35.376142681326094,54.86353205824696,39.94260761182971,Operational,Morning,Line C
2467,41.795515332279166,55.39112065252031,43.241195638920914,,41.87841636448431,67.85029791613442,43.825136889199904,50.51552217432763,47.98086399718926,52.21417061724261,Operational,Evening,Line C
2468,43.85263053034065,47.991827654583496,53.93952008993935,41.36992861997008,60.893213566281545,61.85480519041633,56.064926261587395,,20.09398551795464,54.24291132654463,Faulty,Evening,Line B
2469,46.086695947711355,,31.026226694771836,,35.51418953173045,51.184245459913946,59.04657481909841,45.306718186824476,62.16051725228441,42.5300962179282,Operational,Night,
2470,,36.952142485414726,,58.7599038257929,54.683579229637296,46.06715863386189,,46.09359684780542,,51.29961871569115,Operational,Morning,
2471,34.4696307048755,,,54.87912752127886,37.65999879260072,32.34168503825406,,31.486412920100804,48.441655099929996,74.51625371836303,Maintenance,Evening,
2472,34.03043924300828,48.13974336793785,63.11926575331251,57.49087858300095,48.512592852008616,48.53651329831803,38.4409021757542,47.32344229994447,52.4344071424013,61.0511354327409,Maintenance,,Line C
2473,,48.10164871936537,40.50786519243317,52.25325179540505,57.83779450308963,56.296480134298946,38.29812924557645,51.46863209456415,43.22687471749812,60.11050015652833,,Morning,Line C
2474,48.38687277226462,34.804866617589155,47.80197294392267,54.584725691988815,52.440060631428,44.882039863480195,44.14726610128854,40.12495601783684,,41.44321033474198,Operational,Evening,Line B
2475,59.70085986177315,40.98862609268384,51.22284462362201,50.54303903326333,,,,53.5292834329013,39.513538539059425,39.31129912261743,Operational,Evening,Line C
2476,41.54309180235051,,50.73329928250636,,60.02802734320083,42.74048099700752,50.32074327557187,49.8700632131641,46.72212310375785,44.65157145475288,Faulty,Morning,Line C
2477,61.84755503411057,50.51971726715501,50.13144788559768,41.97222325131404,56.752124304135044,39.94892499161985,54.54905528844682,54.822293600551625,45.87484950676431,53.1765208118318,,,Line A
2478,51.85669559044487,49.6063937518985,50.12943980145233,50.61781823193521,51.299116726720484,50.602420313437065,38.96135809787858,48.47789048994395,,50.972887285392915,Operational,Night,Line B
2479,59.53750259395139,,41.29590464946864,48.33372891945605,46.88663346552812,49.95651513372816,49.970186001613,56.11521669239849,51.77328363141144,62.305450052085504,Faulty,Morning,Line B
2480,52.4100313766236,41.69409479662723,45.3271937983178,56.03789070731759,33.858317354943146,36.54119585239955,50.10697207125231,59.50922118521166,,47.82894252978228,Faulty,Morning,Line C
2481,60.608286869858844,50.72267909768898,34.685850177567694,49.919234635216306,43.81091875378449,59.182308804777406,49.74324739645513,,35.00285189091441,,Faulty,Morning,Line B
2482,25.797825285402944,44.81834710172099,52.310303257428416,39.42983495944642,59.939871569053295,,39.83299047248048,47.01955825803513,59.946931513214714,49.98692465744911,Maintenance,Evening,Line A
2483,36.0552142190098,,41.47071677704161,61.08197896425885,56.059320943245886,46.86243054734372,51.421480125300405,36.918784230275136,,65.53279187692493,Faulty,,Line B
2484,50.53514652579667,59.30085804791365,52.320130884080285,63.14281843029524,30.011624674007802,,66.4478164621639,59.56173435560644,63.25372258790191,49.93235406343509,,Night,Line C
2485,44.62893584586617,39.728355403120716,,58.07060562208519,55.13211050420852,49.3342655066964,55.081906548516805,51.42451759052061,59.622177013994836,59.5268675490817,Operational,Night,
2486,,52.7364598746979,33.31133249805918,,56.04304279701585,36.86280655206839,45.83537264539168,50.095263772198024,52.33914916373389,47.21396296775165,Operational,Evening,Line B
2487,38.27711847595328,49.459927980807414,33.47756433059022,47.673585633178554,45.5862638630307,48.65734326560579,44.40678022524317,,,,Maintenance,Morning,Line C
2488,62.61460803988805,74.39334278719267,,38.030620733318955,45.915623987273406,49.77214365162223,49.144401657663,50.69533329896226,74.07591421547559,39.179484542076025,Maintenance,Evening,
2489,42.864688637857014,66.43825930089093,,53.935806503357156,60.346573698682086,54.8649901673203,51.91765633102492,59.38610769693984,41.0693144349503,45.03636870503999,Maintenance,Night,Line B
2490,55.356375884651634,29.30560740785749,64.16583823344692,,51.530317527811505,33.69487122358943,37.13390874600262,46.01416335699138,58.07429850295599,29.233839878014148,Operational,Morning,Line C
2491,57.88364800777356,,47.76576527258348,52.53592941690806,,42.87571410063403,56.249100884688424,26.806018601035614,45.49581113432345,51.53681763176904,Operational,Morning,Line C
2492,46.55050684785525,,57.58027378760471,37.51612187872948,49.3248599247171,51.53034597067623,50.198271537653675,61.69010925863815,,,Faulty,Night,Line A
2493,49.44095966848759,56.129560841662745,63.93495297047523,51.37541829472194,57.81850357582999,64.55328934882198,63.57184246974271,,,52.487711600471926,Faulty,Morning,
2494,61.17229997733914,55.686345835629496,52.75668076036188,54.33972080346354,52.55237956038931,52.9433304513651,48.41167639418091,47.482756593924826,67.6317492937267,,Operational,Evening,Line C
